,Unnamed: 0,Unnamed: 0.1,CourseName,CourseTag,Content,Down-votes,Up-votes,User,NaiveWeight,Weight,score,weighted_score
1501,1501,1632,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",课 十三分钟 字 幕 显示 听 清 说 欧拉公式 ,0,1,网易安徽省安庆网友：,1,0.007463681194188991,4.6341112987554,0.0345875293522994
1502,1502,1633,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",No ww ecanequivalentuseEulerrelationship ,0,1,网易丹麦网友：,1,0.0075969612155137945,13.643754961052789,0.10365107727309196
1503,1503,1634,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",没法 播放 ,0,1,网易北京市海淀区网友&nbsp;138721906： ,1,0.007730241236838598,-0.668309592293,-0.005166194369318139
1504,1504,1635,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",功 千秋 剩下 翻译 ,0,3,网易山东省济南网友：,3,0.011595361855257896,1.2393306910582997,0.014370487821147816
1505,1505,1636,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",感谢 奥本海姆 教授 ,0,1,网易广东省广州网友&nbsp;小工程师： ,1,0.007863521258163402,2.4796019311704,0.019498402497541464
1506,1506,1637,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",25: 翻译 i s i s t h e m o d u l a ted si gn al 这是 调制 信号 ,1,0,网易浙江省杭州网友：,-1,0.0002665600426496069,7.478487190829998,0.001993465864542183
1507,1507,1638,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",古老 仪器 萌 ,0,5,网易浙江省杭州网友：,5,0.013994402239104357,4.7769938724326995,0.06685117374455997
1508,1508,1639,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",早点 接触 课 专业课 估计 理解 深刻 ,0,2,网易河北省秦皇岛手机网友&nbsp;162402f228e2ae5c57215eb9aa1bd7af： ,2,0.008796481407437025,-2.8907770453747004,-0.025428666532684288
1509,1509,1640,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",可惜 当年 信号 系统 学 云 里 雾 里 ,0,2,网易上海市浦东新区手机网友&nbsp;panyongfeng： ,2,0.008929761428761828,2.8229423624642003,0.025208201823950605
1510,1510,1641,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",学习 15课 ,0,0,网易广东省广州网友&nbsp;小工程师： ,0,0.0009329601492736239,-0.28195965033799997,-0.00026305711746847925
1511,1511,1642,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",25: ho w w i e t e p u l e s ae ho w y t e p u l e s a r e ,0,1,网易浙江省杭州网友：,1,0.007996801279488205,15.02885946457179,0.1201828025955361
1512,1512,1643,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",完 M IT 课 老师 讲 方法 形式 明白 美国 学生 那种 创新 能力 意识 吊 ,0,6,网易河北省秦皇岛手机网友&nbsp;162402f228e2ae5c57215eb9aa1bd7af： ,6,0.014660802345728375,15.291833427672703,0.22419054738691155
1513,1513,1644,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",Amazing ,0,0,网易浙江省杭州手机网友&nbsp;如漂似泊： ,0,0.0011995201919232307,1.9032489543619997,0.002282985551013994
1514,1514,1645,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",讲 太 国内 课 ,0,0,网易澳门特别行政区网友：,0,0.0013328002132480341,-1.505655304719,-0.002006737711207517
1515,1515,1646,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",14集 往后 翻译 ,0,0,网易河南省安阳网友：,0,0.0014660802345728375,0.8541528937525001,0.0012522566748337334
1516,1516,1647,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",wo n d e r f u l ,0,2,网易上海市浦东新区手机网友&nbsp;panyongfeng： ,2,0.009596161535385846,5.158254839983001,0.04949944668516274
1517,1517,1648,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",视频 真 ,0,4,网易江苏省连云港手机网友：,4,0.01292816206850593,2.6312971532800002,0.03401783604800213
1518,1518,1649,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",闪频 仪 实验 视觉 系统 滤波 效果 实验 里 采样 滤波器 混叠 低频 画面 ,0,3,网易四川省绵阳手机网友&nbsp;a6145282990： ,3,0.012128481940557111,6.229934467422201,0.07555964767898445
1519,1519,1650,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",哦天 985大学 算是 Q Q ,2,6,网易江苏省无锡网友&nbsp;m189****9485： ,4,0.012794882047181128,2.3692412957734996,0.030314162920732503
1520,1520,1651,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",神 米国 教育 本国 老师 差距 米国 教育 神 膜 ,8,13,网易广东省广州网友：,5,0.013328002132480341,1.0836095285945,0.014442350107883513
1521,1521,1653,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",老头 发明 频 闪仪 ,0,2,网易北京市朝阳区网友：,2,0.01052912168465947,1.7874821130037,0.018820616676968188
1522,1522,1654,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",DC 翻译 成 直流 电挺 费解 ,0,2,网易湖北省武汉网友：,2,0.010662401705984273,-2.1934770419742002,-0.023387733354383048
1523,1523,1655,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",太 牛 叉 求 翻译 ,1,4,网易浙江省嘉兴网友&nbsp;xiaojiaohuazi0： ,3,0.0117286418765827,-0.7233694617079998,-0.008484141360829532
1524,1524,1656,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",教授 孩子 贾斯汀 貌似 亚洲 血统 ,0,14,网易北京市丰台区网友：,14,0.016126882580301212,5.4031048219293005,0.08713523703231311
1525,1525,1657,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",说 英语 ,0,1,网易北京市海淀区网友：,1,0.008396641343462616,0.522726516883,0.004389147082984006
1526,1526,1658,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",求 神 翻译 ,2,3,网易湖北省武汉手机网友：,1,0.008263361322137812,-1.3316575113679998,-0.011003967173772623
1527,1527,1659,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",求 翻译 ,0,1,网易湖北省武汉手机网友：,1,0.00852992136478742,-1.022317901508,-0.00872029130967773
1528,1528,1660,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",水滴 实验 真实 太 牛 掰 <b r >潘 ,0,2,网易上海市浦东新区手机网友&nbsp;panyongfeng： ,2,0.009063041450086632,6.344648300174601,0.0575018105307041
1529,1529,1661,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",aw e s o m e 实验 ,0,2,网易湖北省黄冈网友：,2,0.01092896174863388,7.291582224884001,0.07968942322277597
1530,1530,1662,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,","area,dividingout, 词 翻译 a r e a 脉冲 幅度 dividingout 除法 ",0,4,网易浙江省杭州网友：,4,0.013194722111155539,6.4935248696247,0.08568025617657542
1531,1531,1663,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",三角波 傅立叶 变换 (s i n x s i n x x ,0,1,网易江苏省苏州手机网友：,1,0.006930561108889777,8.805803956798501,0.06102916243549541
1532,1532,1664,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",朋友 兼 同事 j b j 傅 里 叶 ,0,6,网易广东省广州网友：,6,0.014394242303078768,5.9729816980666,0.08597654583382551
1533,1533,1665,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",脉冲 响应 翻译 错 ,0,0,网易广东省广州网友：,0,0.004398240703718513,-2.7558127983939995,-0.012120728021724907
1534,1534,1666,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",利用 si nc 函数 低 通滤 波 讲 好几节 课 ,0,3,网易北京市朝阳区网友：,3,0.011195521791283487,9.389243745207798,0.10511748295314607
1535,1535,1667,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",点 翻译 讲 实在 太 ,0,5,网易浙江省嘉兴网友&nbsp;xiaojiaohuazi0： ,5,0.013727842196454752,-1.406216340388,-0.019304316014922565
1536,1536,1669,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",大神 课 翻 ,0,0,网易河北省承德手机网友：,0,0.0005331200852992138,-1.649293171525,-0.0008792713162868188
1537,1537,1670,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",不及 翻译 同学 辛苦 ,0,0,网易上海市闵行区网友：,0,0.002532320405171265,0.7969931512879997,0.0020182420197883506
1538,1538,1671,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",离散 时间 频率 响应 校 系统 频率 响应 ,0,1,网易安徽省手机网友&nbsp;有态度网友07aeV6： ,1,0.005597760895641743,0.4600637750046001,0.002575327009222072
1539,1539,1672,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",希望 翻译 感谢 网 易 ,0,0,网易北京市怀柔区网友&nbsp;209920623： ,0,0.0023990403838464614,1.4075421713868,0.00337675051112387
1540,1540,1673,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",反复 观看 理解 演示 含义 写 希望 continuoustime i m p u l s e r e s p o n se fr e q u e n c y r e s p o n s e 系统 演示 中 包含 anti-aliasingfilter 核心 digitalfilter(discretetimefilter) 变 模块 恒定 pi cu t o f f f r e q u e n cy 这是 AD 转换 离散 序列 整体 系统 cu t o f f f r e q u e n cy digitalfilter cu t o f f f r e q u e n c y samplingfr e q u e n c y 映射 值 说 散序 列c u t o f f f r e q u e n c y 转换 成 k p i 系统 cu t o f f f r e q u e n cy k f c fc samplingfrequency) k f c 10k hz 系统 cu t o f f f r e q u e n cy k h z ,0,16,网易丹麦网友：,16,0.01639344262295082,24.546876247078387,0.40240780732915393
1541,1541,1674,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",讲 放 讲 ,1,0,网易天津市东丽区网友：,-1,0.00039984006397441024,-0.797080581014,-0.00031870475050539785
1542,1542,1675,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",低通 采样 变为 通 采样 关系 ,0,0,网易四川省成都网友：,0,0.002265760362521658,-0.030008261573700103,-6.799152962187149e-05
1543,1543,1676,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",一遍 懂 <b r 数字 滤器 频率 转换 连续 时间 信号 采样 频率 成 正比 关系 b r 改变 输入 信号 频率 改变 采样 频率 高频 情况 ov e r l ap 低频 低 通滤 波器 ,0,1,网易福建省厦门网友&nbsp;关湖边： ,1,0.008130081300813007,9.491450424524789,0.07716626361402266
1544,1544,1677,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",感觉 集 一遍 ,0,2,网易福建省厦门网友&nbsp;关湖边： ,2,0.010795681727309077,-2.0717935693505,-0.022366423979393646
1545,1545,1678,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",好像 懂 先 连续 信号 采样 采样 原始 值是 采样 时间 函数 数字化 也就是 保留 采样 值 值 关系 扔掉 连续 脉冲 函数 频率 工作 数字 滤波器 频域 连续 脉冲 回来 ,2,0,网易北京市网友：,-2,0.00013328002132480344,6.2769780995426,0.0008365957749623618
1546,1546,1679,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",一化 翻译 听 糊涂 翻译 成 标准化 ,0,1,网易北京市朝阳区网友：,1,0.006130880980940957,1.1122943005513999,0.006819343972459602
1547,1547,1680,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",节 课 实用 毕业 设计 节 课 讲 原理 ,1,1,网易湖北省武汉手机网友：,0,0.002132480341196855,0.8894515126780997,0.001896737865233853
1548,1548,1681,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",演示 太 懂 ,1,2,网易河北省秦皇岛网友：,1,0.00626416100226576,2.7925796317750002,0.017493168425086632
1549,1549,1682,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",贴 剩下 赶紧 翻哦 寒假 ,0,2,网易天津市东丽区手机网友&nbsp;牛魔王身边六百小妖之一： ,2,0.010262561642009862,-1.9715115112356987,-0.020232758411988377
1550,1550,1683,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",16分46秒 序列 序列 翻译 误 ,0,0,网易江苏省苏州手机网友：,0,0.001999200319872051,1.7555949926230001,0.0035097860708176733
1551,1551,1684,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",几个 地方 翻译 真 太 准 影响 理解 ,0,2,网易浙江省杭州网友：,2,0.009996001599360255,-0.6839903575681998,-0.006837168708198718
1552,1552,1685,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",下载 电脑 ,0,7,网易湖南省株洲网友：,7,0.015460482473677196,-0.5826268192847,-0.009007691728245395
1553,1553,1686,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",下载 电脑 ,0,3,网易湖南省株洲网友：,3,0.012261761961881914,-0.5826268192847,-0.0071440313706773815
1554,1554,1687,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",翻译 总 下载 听 几遍 ,0,0,网易四川省成都网友&nbsp;四壁云山青来剑外： ,0,0.0018659202985472478,-0.6121257311597001,-0.00114217782703396
1555,1555,1688,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",求 翻译 起码 英文 字幕 ,0,0,网易上海市闵行区网友：,0,0.0017326402772224444,1.773015425692,0.0030719979386906572
1556,1556,1689,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",拜托 点 翻译 ,0,0,网易湖南省怀化网友：,0,0.001599360255897641,0.483324858112,0.0007730105687516992
1557,1557,1690,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",几集 为啥 翻译 英文 字幕 翻译 ,0,1,网易天津市西青区网友：,1,0.0053312008529921365,0.2694712992760999,0.0014366056205576431
1558,1558,1692,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",4447英文 中文 错 <b r b r 收 敛域 极左 位置 brththeregionofconvergencecanascentoofatthelet<b r b r <b r b r 收 敛域 左 延伸 太 远 地方 brththeregionofconvergencecatetentoofattheleft ,0,3,网易浙江省杭州网友：,3,0.011995201919232307,14.775601801159999,0.17723632708308676
1559,1559,1693,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",andthenitgoesonafterthatpresumablyofftoinfinity<br> 翻译 成 <b r> 值 增加 变得 无穷大<br> 教授 x( t) 右边 t 无穷 延续 ,0,2,网易浙江省杭州网友：,2,0.009196321471411436,19.58336789735179,0.18009494667696568
1560,1560,1694,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",讲 精彩 寂寞 看书 强 建议 看个 视频 先 书本 昧 看视 频 视频 中 跳跃 性 功夫 少 网 易 公开 课赞 ,0,6,网易广东省江门网友&nbsp;神盾局新局长： ,6,0.01479408236705318,4.761329562444601,0.0704395017234907
1561,1561,1695,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",几节 求 翻译 ,0,0,网易湖北省孝感手机网友：,0,0.0010662401705984275,0.7222159425035999,0.0007700556497439424
1562,1562,1696,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",支持 电脑 下载 b r 手机 网 易么 能么 做 阻止 文明 ,2,8,网易安徽省阜阳网友：,6,0.014927362388377982,2.7967121471620797,0.041747535716667054
1563,1563,1697,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",翻译 资助 网易 ,1,4,网易江西省网友：,3,0.011861921897907505,2.3634883673709,0.028035514420366538
1564,1564,1698,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",whattimefunctionhaslaplacetransfo r m w h i c h i s s a 译 何种 时间 函数 拉普拉斯 变换 s a 供 参~ 翻译 老师 辛苦 感谢 o( ≧ v ≦ ,0,1,网易广东省广州网友&nbsp;有态度网友079y_k： ,1,0.006397441023590564,29.544953676521992,0.18901209869026464
1565,1565,1699,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",10：56 时间 函数 左边 少 负号 ,1,1,网易浙江省杭州网友：,0,0.0007996801279488205,1.8177437504430993,0.0014536135549325065
1566,1566,1700,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",希望 翻译 拜托 拜托 ,0,0,网易上海市浦东新区网友：,0,0.0006664001066240171,0.6956150234199,0.00046355792577628947
1567,1567,1701,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",求 翻译 辛苦 ,0,0,网易北京市手机网友：,0,0.0026656004264960682,-1.60370465111,-0.004274835801972544
1568,1568,1702,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",求 翻译 几课 翻 老师 辛苦 ,0,4,网易湖北省武汉手机网友&nbsp;liuyang18771049975： ,4,0.01252832200453152,-2.1310980874496996,-0.026699083062811112
1569,1569,1703,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",求 翻译 翻译 老师 辛苦 ,0,0,网易山东省济南手机网友：,0,0.0027988804478208716,-0.9293635186612998,-0.00260117738129912
1570,1570,1704,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",求 翻译 老师 辛苦 ,0,0,网易山东省济南手机网友：,0,0.003865120618419299,-0.9293635186612998,-0.0035921020979844988
1571,1571,1705,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",13: 09<br>theLaplacetransformwastheFouriertransfo r m o f x t m o d i f i e d b r> 拉普拉斯 换 改变 x( t) 傅里叶 换 少 翻译 <b r> 拉普拉斯 换 改变 x( t) 傅里叶 变换 ,0,1,网易浙江省杭州网友：,1,0.006664001066240171,24.302856272645826,0.1619542601135934
1572,1572,1706,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",r⁻ ⁿisahalftothen 翻译 错 翻 成r ⁻ⁿ 1/2 n次方 ,0,3,网易浙江省杭州网友：,3,0.01132880181260829,8.737705999008002,0.09898773955960018
1573,1573,1707,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",老师 用心 ,1,8,网易内蒙古自治区赤峰手机网友&nbsp;m159****0190： ,7,0.015327202452352391,0.49465038676799994,0.007581606621127547
1574,1574,1708,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",越 往后 越 少 ,0,2,网易河南省开封网友&nbsp;四壁云山青来剑外： ,2,0.009329601492736239,-0.4352441769059,-0.00406065472256604
1575,1575,1709,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",更新 着急 东西 翻译 太 可惜 工科 学生 损失 ,0,14,网易湖北省武汉网友：,14,0.01599360255897641,2.481048828027,0.039680908884878054
1576,1576,1710,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",更新 翻译 ,1,6,网易河南省郑州网友：,5,0.013861122217779555,2.399546985458,0.03326041403273784
1577,1577,1711,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",18: 问 b r 系统 因果 只能 RO C 极点 外面 贴 极点 外面 不一定 包含 单位 b r 举 反例 h[ n] u[ n] 系统 因果 稳定 <b r b r 求解 ,0,2,网易浙江省杭州网友：,2,0.00972944155671065,10.297911114968802,0.10019292434928996
1578,1578,1712,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",18: 00< b r 算 点 r e ± j θ) 算 ,0,1,网易浙江省杭州网友：,1,0.005731040916966547,7.367225139499601,0.042221868718976784
1579,1579,1714,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",连续 时间 滤波器 离散 时间 滤波器 映射 段 内容 太 难 ,0,0,网易辽宁省阜新网友：,0,0.005197920831667333,1.8549133224889995,0.009641692599902836
1580,1580,1715,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",奥本海姆 讲课 全 废话 活生生 教科书 牛 ,2,15,网易陕西省西安网友：,13,0.015860322537651607,-1.3101684185376001,-0.020779693696651263
1581,1581,1716,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",8: 00 点 代数 方法 求 传递 方程 B( s) 求 ,0,0,网易浙江省杭州网友：,0,0.004931360789017727,6.738297637091,0.033228976752281356
1582,1582,1718,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",美国 有别 领带 麦克风 ,0,0,网易北京市海淀区网友：,0,0.004798080767692923,6.9576505565,0.033383369323470614
1583,1583,1719,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",新 翻译 辛苦 ,0,0,网易湖北省武汉网友：,0,0.004531520725043316,1.007954114437,0.004567564959463947
1584,1584,1720,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",更新 完呢 全 缉 字幕组 加油 ⛽ ,0,0,网易上海市浦东新区手机网友&nbsp;woaiterry3： ,0,0.00506464081034253,3.589812301603,0.0181811098841682
1585,1585,1721,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",完 谢谢 老师 译者 感谢 👍 ,0,0,网易重庆市大足区手机网友&nbsp;有态度网友0fzBdm： ,0,0.004131680661068906,1.9638549479426999,0.008114021509559336
1586,1586,1722,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",集 落 完 几种 变换 懵 老师 课 前 赞 魅力 门 课 ,0,0,网易安徽省合肥网友&nbsp;有态度网友0fzekK： ,0,0.003998400639744102,2.9754252551589997,0.011896942243738504
1587,1587,1723,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",一遍 地方 懂 过段 时间 第二遍 ,0,0,网易江苏省常州手机网友：,0,0.003598560575769692,0.5653470165224002,0.002034435485286526
1588,1588,1724,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",感觉 地方 讲解 导数 反馈 点 位置 画 错 分析 根 轨迹 法 分析 过程 比例 +导 反馈 点 位置 区别 叉 位置 -K2/2 说到底 导数 反馈 当K 系统 稳定 ,0,1,网易浙江省杭州网友&nbsp;有态度网友07BDN4： ,1,0.0059976009596161535,3.0432369122406993,0.01825212062519412
1589,1589,1725,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",课程 信号 系统 做 整体 讲 入 门级 应付 考试 不可能 ,0,1,网易甘肃省兰州手机网友&nbsp;有态度网友07722o： ,1,0.00586432093829135,-3.306074744859,-0.019387883349832866
1590,1590,1726,麻省理工学院{##公开课##}：信号与系统：模拟与数字信号处理,"信号与系统,麻省理工学院,网易{##公开课##},数字信号,",Th a n k y o u s o m u c h P r o O p p e n h e i m ! Y o u h e l p m e r e u n c o v e r t h e s u b j e c t ,0,2,网易上海市宝山区网友&nbsp;有态度网友06LLgJ： ,2,0.010395841663334666,20.00558492448961,0.207974893257389
